SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759223393.04654,0.178218,11.738771,-6.451925,-0.23412,1.568989,-1.759231,11.74,1,WALK
1759223393.06654,0.646135,10.408193,0.254683,0.05373,2.626282,-1.492925,11.76,1,WALK
1759223393.08655,0.992546,9.106496,0.786346,0.561052,3.177783,-1.3436,11.78,1,WALK
1759223393.10654,2.414552,6.274604,2.343624,0.883984,2.665567,-1.173364,11.80,1,WALK
1759223393.12613,3.67495,4.154389,1.467346,0.373294,1.950544,-1.025904,11.82,1,WALK
1759223393.14655,4.531476,3.347842,1.006463,-0.256787,1.407371,-0.715838,11.84,1,WALK
1759223393.16655,4.613178,3.688717,1.10642,-0.607653,1.033849,-0.242197,11.86,1,WALK
1759223393.18655,4.399346,4.391864,1.114052,-0.823407,0.687624,0.172388,11.88,1,WALK
1759223393.20655,3.944447,4.935796,0.35494,-0.975646,0.43279,0.562342,11.90,1,WALK
1759223393.22652,4.078074,4.81459,-0.495749,-1.332558,0.240485,1.028762,11.92,1,WALK
1759223393.24655,3.357868,5.190928,-2.533065,-1.550896,0.673395,1.43675,11.94,1,WALK
1759223393.26655,3.423708,9.102306,-3.304298,-1.477791,1.275264,2.306666,11.96,1,WALK
1759223393.28655,-2.212392,17.60636,-5.969942,-0.442525,0.519558,2.041244,11.98,1,WALK
1759223393.30656,-21.664383,29.625253,-4.970961,-0.278737,-1.632987,-2.209485,12.00,1,WALK
1759223393.32590,-8.751256,22.790406,-8.03943,0.072646,-0.88817,-2.952553,12.02,1,WALK
1759223393.34654,-1.96953,5.557092,-6.458509,1.219861,-2.355904,-0.981503,12.04,1,WALK
1759223393.36652,6.052991,0.533159,-2.231097,0.352377,-2.689347,0.963567,12.06,1,WALK
1759223393.38655,5.697601,6.257994,4.081964,-0.368481,-3.202159,2.038472,12.08,1,WALK
1759223393.40656,7.199065,14.67062,3.706972,0.249355,-2.783834,3.048972,12.10,1,WALK
1759223393.42594,6.386383,18.633174,-0.459836,0.345212,0.84472,2.268426,12.12,1,WALK
