SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759223396.60080,12.027871,19.038692,-11.138125,1.903834,-3.995254,1.770928,6,WALK
1759223396.62072,7.431901,18.978238,8.264934,-0.694293,-0.044935,0.501887,6,WALK
1759223396.64072,0.784101,4.411167,10.72752,-2.70785,-0.779282,-1.070362,6,WALK
1759223396.66074,0.585682,2.528876,5.473295,-3.49882,-1.17968,-1.326894,6,WALK
1759223396.68072,5.378873,6.050447,4.317793,-4.167398,-1.358832,-0.098112,6,WALK
1759223396.70081,4.96752,10.768371,0.341922,-3.417519,-2.170934,0.659527,6,WALK
1759223396.72072,4.042161,13.140277,2.92751,-3.027694,-1.948328,0.448739,6,WALK
1759223396.74070,1.822436,12.748226,3.51379,-2.916305,-1.259858,-0.480388,6,WALK
1759223396.76073,1.396568,10.071808,-0.699556,-2.001669,-1.624909,-0.85316,6,WALK
1759223396.78041,2.928408,8.467693,0.545579,-1.564638,-1.329932,-0.344822,6,WALK
1759223396.80074,2.288707,7.741352,0.013617,-1.257958,-0.633293,0.153191,6,WALK
1759223396.82072,1.21401,8.395118,0.615759,-1.133267,0.138069,0.526242,6,WALK
1759223396.84071,0.491859,8.510938,1.068263,-1.05006,0.525116,0.694198,6,WALK
1759223396.86073,-0.347907,7.810634,0.67711,-0.955101,0.490956,0.66765,6,WALK
1759223396.88073,-0.84216,8.290073,1.56476,-1.226126,0.260681,0.578561,6,WALK
1759223396.90052,-0.240318,9.805603,2.776975,-1.59939,0.095812,0.42167,6,WALK
1759223396.92046,0.173879,9.131186,1.194407,-1.930476,-0.459343,0.309751,6,WALK
1759223396.94077,1.195156,9.225158,-1.991078,-2.422173,-0.380361,0.265121,6,WALK
1759223396.96016,2.641702,9.572318,-3.361309,-2.183357,-0.009841,0.229474,6,WALK
1759223396.98073,4.46788,10.453833,-4.006098,-0.972429,-0.153015,0.483294,6,WALK
1759223397.00082,4.440346,11.733833,-4.374057,-0.321956,-0.816191,0.684046,6,WALK
1759223397.02072,0.081403,11.491569,-2.191592,-0.50935,-1.723795,0.676878,6,WALK
1759223397.04062,-2.309806,12.989442,0.356586,-0.450602,-1.682716,0.529858,6,WALK
1759223397.05997,-2.786103,12.871976,-0.020351,-0.387052,-0.652737,0.218963,6,WALK
