SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759228309.82263,6.92044,10.404602,0.4748,-0.893743,0.085595,-0.130557,8.26,6,UPSTAIRS
1759228309.84312,8.961497,12.004527,0.774674,-0.591637,-0.438583,-0.048315,8.28,6,UPSTAIRS
1759228309.86314,9.827001,13.672687,1.755548,0.187445,-0.946613,-0.12919,8.30,6,UPSTAIRS
1759228309.88330,10.937611,11.234642,0.938377,0.748317,-0.47473,-0.143592,8.32,6,UPSTAIRS
1759228309.90314,12.310087,9.059659,-2.809446,1.073729,1.199425,0.178877,8.34,6,UPSTAIRS
1759228309.92297,8.525004,11.289858,-7.368455,1.827179,0.814628,0.411976,8.36,6,UPSTAIRS
1759228309.94318,5.567417,13.484144,-8.523358,2.595721,-1.513815,0.058028,8.38,6,UPSTAIRS
1759228309.96318,3.828328,14.118458,-5.466561,2.209458,-3.402589,-0.625815,8.40,6,UPSTAIRS
1759228309.98311,5.422119,13.371467,-0.855179,0.683688,-4.889615,-1.066958,8.42,6,UPSTAIRS
1759228310.00322,7.066037,9.256433,4.053234,-1.047864,-5.788486,-0.933224,8.44,6,UPSTAIRS
1759228310.02325,8.333617,8.335413,-1.75495,-0.582374,-5.580342,-1.2953,8.46,6,UPSTAIRS
1759228310.04295,10.068516,6.073042,-3.598784,2.090902,-2.240686,-1.514075,8.48,6,UPSTAIRS
1759228310.06312,9.045743,6.088006,-0.687884,3.606239,0.527684,-1.406955,8.50,6,UPSTAIRS
