SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759316225.39278,0.693421,11.081862,-0.778415,-0.47336,-2.218256,0.459752,6.86,4,UPSTAIRS
1759316225.41322,0.174627,9.34831,-1.341501,-1.389545,-2.0752,0.70925,6.88,4,UPSTAIRS
1759316225.43323,-1.724723,7.934534,-4.004901,-1.274656,-1.999298,0.561154,6.90,4,UPSTAIRS
1759316225.45320,-1.893065,9.745299,-3.997419,0.083477,-1.908692,-0.168342,6.92,4,UPSTAIRS
1759316225.47325,-0.614412,11.046398,-4.316895,-0.159972,-1.031031,-0.258389,6.94,4,UPSTAIRS
1759316225.49253,0.669628,12.134263,-4.88462,-0.686509,0.074892,-0.146453,6.96,4,UPSTAIRS
1759316225.51322,1.363348,14.200459,-4.683807,-0.523498,1.118935,0.23213,6.98,4,UPSTAIRS
1759316225.53321,1.504456,14.960319,-2.25444,-0.259784,1.916681,0.645605,7.00,4,UPSTAIRS
1759316225.55320,1.174356,15.33157,0.947056,-0.265192,2.145584,0.72988,7.02,4,UPSTAIRS
1759316225.57324,0.753425,17.410036,4.708048,-0.146398,1.357646,0.393219,7.04,4,UPSTAIRS
1759316225.59324,-0.378134,19.184588,4.863671,-0.115359,-0.708123,0.097827,7.06,4,UPSTAIRS
1759316225.61324,-0.60274,13.840281,3.466804,0.225295,-1.478857,-0.193454,7.08,4,UPSTAIRS
1759316225.63321,-0.023792,10.118495,1.884386,1.041181,-1.33315,-0.556896,7.10,4,UPSTAIRS
1759316225.65320,-0.899621,10.565762,-1.924639,1.739767,-0.738886,-0.890619,7.12,4,UPSTAIRS
1759316225.67324,-2.289006,11.893346,-5.117456,5.232628,-0.232435,-2.043696,7.14,4,UPSTAIRS
1759316225.69324,-2.392107,13.083265,-5.792771,7.525273,0.018257,-2.91785,7.16,4,UPSTAIRS
1759316225.71324,-3.005022,12.276119,-3.787477,6.328883,-0.374015,-1.871687,7.18,4,UPSTAIRS
1759316225.73323,-1.69719,5.937919,-4.560056,2.887248,-0.478106,-0.385756,7.20,4,UPSTAIRS
1759316225.75321,-0.480786,3.82773,1.05719,1.19117,1.717444,-0.755587,7.22,4,UPSTAIRS
1759316225.77326,0.506972,5.750573,1.840991,0.120819,1.432936,-0.714792,7.24,4,UPSTAIRS
1759316225.79323,0.586579,9.467721,-0.399532,1.349895,1.985979,0.29131,7.26,4,UPSTAIRS
1759316225.81323,0.17358,10.214712,4.634127,2.811231,0.713151,0.735557,7.28,4,UPSTAIRS
1759316225.83324,-0.874482,8.760534,4.296245,3.900667,-2.619345,0.494578,7.30,4,UPSTAIRS
1759316225.85321,-0.636708,8.897751,0.576254,5.038438,-2.863976,0.586814,7.32,4,UPSTAIRS
1759316225.87326,-1.445799,4.217386,2.496404,5.842446,-2.706803,0.682838,7.34,4,UPSTAIRS
1759316225.89327,-2.688688,-0.361225,-4.608988,5.101649,-3.874599,0.386724,7.36,4,UPSTAIRS
