SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229792.07503,2.916437,5.844246,1.093252,-0.329891,-2.566317,-1.059085,7.82,2,DOWNSTAIRS
1759229792.09524,1.852364,8.551639,0.032621,-0.931454,-0.898415,-0.811213,7.84,2,DOWNSTAIRS
1759229792.11505,0.156371,12.675951,-7.355436,-0.185085,2.668406,-0.451999,7.86,2,DOWNSTAIRS
1759229792.13503,0.943016,13.096283,-4.466982,-0.320937,3.49485,0.109594,7.88,2,DOWNSTAIRS
1759229792.15468,0.65242,9.546879,-1.739986,-0.488227,2.180481,0.131897,7.90,2,DOWNSTAIRS
1759229792.17507,1.311574,6.034286,0.943016,-0.445286,0.848213,0.061594,7.92,2,DOWNSTAIRS
1759229792.19509,1.622371,7.261464,2.087893,-0.412928,1.266617,0.040386,7.94,2,DOWNSTAIRS
1759229792.21508,0.303914,8.653393,2.375198,-0.256695,1.482061,-0.177295,7.96,2,DOWNSTAIRS
1759229792.23510,1.376067,11.067197,1.679832,-0.697632,1.403316,-0.093087,7.98,2,DOWNSTAIRS
1759229792.25483,4.214244,13.111097,-0.09083,-1.285121,-0.279339,0.508128,8.00,2,DOWNSTAIRS
1759229792.27436,14.595652,24.63828,-1.689708,0.640965,0.87902,1.575255,8.02,2,DOWNSTAIRS
1759229792.29505,7.806145,18.164209,-2.575562,0.382187,1.739766,1.445248,8.04,2,DOWNSTAIRS
1759229792.31510,-4.968567,6.500856,-0.509666,1.20552,-1.412547,1.003321,8.06,2,DOWNSTAIRS
1759229792.33461,-5.940763,5.709273,3.206285,1.850557,-2.737954,0.420628,8.08,2,DOWNSTAIRS
1759229792.35503,-5.984756,7.032668,4.960935,1.028265,-2.182818,-0.301846,8.10,2,DOWNSTAIRS
1759229792.37510,-4.977246,10.619781,6.051644,-0.441104,-2.338843,-1.174995,8.12,2,DOWNSTAIRS
1759229792.39509,-1.166575,14.480132,5.906795,-1.630244,-2.20462,-1.579662,8.14,2,DOWNSTAIRS
1759229792.41509,4.553173,13.201927,3.238457,-2.431176,-1.010681,-0.970933,8.16,2,DOWNSTAIRS
1759229792.43509,10.351181,10.062979,-4.816685,-1.67493,4.220488,-0.168096,8.18,2,DOWNSTAIRS
1759229792.45504,5.716456,7.015161,-3.98051,-0.957411,5.172745,-0.31345,8.20,2,DOWNSTAIRS
1759229792.47503,3.011756,5.546467,-9.253739,-0.297727,0.324832,-0.21398,8.22,2,DOWNSTAIRS
1759229792.49415,-0.665887,4.482245,-4.897938,1.606739,-2.830277,-0.222602,8.24,2,DOWNSTAIRS
1759229792.51504,-0.584784,5.338322,1.990779,1.62394,-2.533413,-0.237471,8.26,2,DOWNSTAIRS
1759229792.53504,0.273089,5.421221,4.800524,0.530379,-1.028884,-0.122794,8.28,2,DOWNSTAIRS
