SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229468.80668,-2.765901,6.886771,0.366313,-0.11512,0.656937,0.492485,11.14,1,DOWNSTAIRS
1759229468.82609,-3.966294,8.115895,-1.665766,-0.108223,0.348824,0.285646,11.16,1,DOWNSTAIRS
1759229468.84710,-4.523545,6.708104,-2.686594,0.144279,0.103982,-0.119836,11.18,1,DOWNSTAIRS
1759229468.86711,-3.789722,4.800674,-3.211073,0.663838,-0.585724,-0.3154,11.20,1,DOWNSTAIRS
1759229468.88605,-0.7018,4.313304,-4.075231,1.075132,-0.118781,-0.162283,11.22,1,DOWNSTAIRS
1759229468.90669,0.153528,6.111499,-1.935712,1.149144,1.013078,0.065786,11.24,1,DOWNSTAIRS
1759229468.92707,-2.891447,6.834847,-0.576105,1.204227,1.20782,0.175409,11.26,1,DOWNSTAIRS
1759229468.94709,-3.604171,7.305906,0.279373,1.095957,0.953384,0.026594,11.28,1,DOWNSTAIRS
1759229468.96708,-3.769371,6.868216,0.034267,1.00196,0.358307,-0.09501,11.30,1,DOWNSTAIRS
1759229468.98705,-2.76635,7.467964,-0.397737,0.966571,0.35287,-0.208634,11.32,1,DOWNSTAIRS
1759229469.00671,-2.834585,8.541314,-0.987159,1.167526,0.148541,-0.507824,11.34,1,DOWNSTAIRS
1759229469.02705,-3.995324,12.682535,-2.028487,1.286507,-0.402827,-1.061249,11.36,1,DOWNSTAIRS
1759229469.04709,-3.156905,15.94239,-3.931279,1.02119,-0.562105,-1.697873,11.38,1,DOWNSTAIRS
1759229469.06627,-2.340631,17.66442,-5.0582,1.042783,-0.271028,-2.349169,11.40,1,DOWNSTAIRS
1759229469.08662,-1.947982,23.186646,-1.187374,0.339862,-0.078631,-2.907525,11.42,1,DOWNSTAIRS
1759229469.10672,3.08044,28.130223,-3.618237,-0.354257,-0.349312,-2.516403,11.44,1,DOWNSTAIRS
1759229469.12707,3.407099,15.698331,-5.961861,-0.178015,-0.411158,-1.486863,11.46,1,DOWNSTAIRS
1759229469.14707,0.802207,11.766603,-5.321861,-0.047709,0.435942,-1.032685,11.48,1,DOWNSTAIRS
1759229469.16707,-1.848473,10.351481,-2.539949,0.059314,0.916987,-0.597847,11.50,1,DOWNSTAIRS
1759229469.18662,-1.138293,7.311892,-0.463278,0.199017,0.678496,-0.441238,11.52,1,DOWNSTAIRS
1759229469.20674,1.247529,4.850204,-1.70931,-0.077143,0.235678,-0.399229,11.54,1,DOWNSTAIRS
1759229469.22706,2.183512,5.74788,-3.457078,-0.326748,0.291371,-0.222468,11.56,1,DOWNSTAIRS
1759229469.24708,2.703054,6.892009,-2.733879,-0.407048,0.448453,0.263239,11.58,1,DOWNSTAIRS
1759229469.26705,2.830096,6.08636,-1.336264,-0.382685,0.8641,0.623005,11.60,1,DOWNSTAIRS
1759229469.28704,3.729418,4.668693,0.73098,-0.389473,0.54432,0.915127,11.62,1,DOWNSTAIRS
1759229469.30677,4.374805,3.567809,1.126173,-0.461882,0.058218,1.252222,11.64,1,DOWNSTAIRS
1759229469.32710,3.871873,3.148375,1.009904,-0.674157,-0.35961,1.58501,11.66,1,DOWNSTAIRS
1759229469.34689,2.759766,3.532196,0.560393,-0.789326,-0.558944,1.692846,11.68,1,DOWNSTAIRS
1759229469.36705,0.022895,6.990919,-1.023222,-0.854603,-0.255625,2.173465,11.70,1,DOWNSTAIRS
1759229469.38704,-1.681029,8.098237,-1.210119,-1.003731,0.143969,2.222383,11.72,1,DOWNSTAIRS
1759229469.40678,-4.365976,7.78759,-0.681749,-1.402859,0.363378,2.01952,11.74,1,DOWNSTAIRS
